FECHA,AÑO,Doctorando,TITULO_TESIS,APELLIDO1,APELLIDO2,NOMBRE
08-09-2011,2011,"SALINAS MARTINEZ, FRANCISCO",CONCEPCIONES DE LOS PROFESORES ESPAÑOLES DE EDUCACION FISICA EN FORMACION INICIAL SOBRE LA PLANIFICACION DE LA ENSEÑANZA,MIRANDA,LEÓN,MARÍA TERESA
08-09-2011,2011,"SALINAS MARTINEZ, FRANCISCO",CONCEPCIONES DE LOS PROFESORES ESPAÑOLES DE EDUCACION FISICA EN FORMACION INICIAL SOBRE LA PLANIFICACION DE LA ENSEÑANZA,VICIANA,RAMÍREZ,JESÚS
09-09-2011,2011,"MARTIN DANCAUSA, CARLOS JESUS",DESIGN AND EVALUATION OF NEW XML RETRIEVAL METHODS AND THEIR APPLICATION TO PARLIAMENTARY DOCUMENTS,CAMPOS,IBÁÑEZ,LUIS MIGUEL
09-09-2011,2011,"MARTIN DANCAUSA, CARLOS JESUS",DESIGN AND EVALUATION OF NEW XML RETRIEVAL METHODS AND THEIR APPLICATION TO PARLIAMENTARY DOCUMENTS,FERNÁNDEZ,LUNA,JUAN MANUEL
09-09-2011,2011,"MARIN CARA, ANTONIO",LA COMUNIDAD DE LOS JESUITAS EN ALMERIA EN EL PERIODO 1910- 2010,GAY,ARMENTEROS,JUAN C
09-09-2011,2011,"MARINS DE ANDRADE, PAULO ROBERTO",AFECTIVIDAD Y COMPETENCIA EXISTENCIAL EN ESPAÑOL COMO LENGUA EXTRANJERA (ELE): APLICACIONES DIDACTICAS PARA ESTUDIANTES BRASILEÑOS,PÉREZ,VALVERDE,MARÍA CRISTINA
09-09-2011,2011,"MARINS DE ANDRADE, PAULO ROBERTO",AFECTIVIDAD Y COMPETENCIA EXISTENCIAL EN ESPAÑOL COMO LENGUA EXTRANJERA (ELE): APLICACIONES DIDACTICAS PARA ESTUDIANTES BRASILEÑOS,GUIJARRO,OJEDA,JUAN RAMÓN
09-09-2011,2011,"MARTIN DANCAUSA, CARLOS JESUS",DESIGN AND EVALUATION OF NEW XML RETRIEVAL METHODS AND THEIR APPLICATION TO PARLIAMENTARY DOCUMENTS,HUETE,GUADIX,JUAN FRANCISCO
12-09-2011,2011,"CABEZA PULLES, DAINELIS",GESTION DE LA CALIDAD EN LA CREACION DE CAPACIDADES DINAMICAS EN GRUPOS DE INVESTIGACION UNIVERSITARIOS: UNA EVALUACION DEL DESEMPEÑO INNOVADOR,LLORENS,MONTES,FRANCISCO J.
12-09-2011,2011,"SANTOS RUIZ, ANA MARIA",MECANISMOS ALTERADOS EN LA RESPUESTA AL ESTRES EN LOS PACIENTES CON LUPUS ERITEMATOSO SISTEMATICO,PERALTA,RAMÍREZ,MARÍA ISABEL
12-09-2011,2011,"CABEZA PULLES, DAINELIS",GESTION DE LA CALIDAD EN LA CREACION DE CAPACIDADES DINAMICAS EN GRUPOS DE INVESTIGACION UNIVERSITARIOS: UNA EVALUACION DEL DESEMPEÑO INNOVADOR,GUTIÉRREZ,GUTIÉRREZ,LEOPOLDO
13-09-2011,2011,"QUINTANA, ALIDA VERÓNICA",CARACTERIAZACION FISICOQUÍMICA Y NUTRICIONAL DE LECHES FERMENTADAS DE CABRA,RUIZ,LÓPEZ,MARÍA DOLORES
13-09-2011,2011,"QUINTANA, ALIDA VERÓNICA",CARACTERIAZACION FISICOQUÍMICA Y NUTRICIONAL DE LECHES FERMENTADAS DE CABRA,OLALLA,HERRERA,MANUEL
13-09-2011,2011,"QUINTANA, ALIDA VERÓNICA",CARACTERIAZACION FISICOQUÍMICA Y NUTRICIONAL DE LECHES FERMENTADAS DE CABRA,NAVARRO,ALARCÓN,MIGUEL
14-09-2011,2011,"GARCIA VALDES, LUZ MARIA",GENETIC AND BIOCHEMICAL MARKERS IN RELATION WITH IRON TRANSPORT IN OBESE AND DIABETICS PREGNANT WOMEN,CAMPOY,FOLGOSO,CRISTINA
14-09-2011,2011,"RODRIGUEZ GALIANO, VICTOR FRANCISCO","METODOLOGIA BASADA EN TELEDETECCION, SIG Y GEOESTADISTICA PARA CARTOGRAFIA Y ANALISIS DE CAMBIOS EN LAS CUBIERTAS DEL SUELO DE LA PROVINCIA DE GRANADA",CHICA,OLMO,MARIO
14-09-2011,2011,"GARCIA VALDES, LUZ MARIA",GENETIC AND BIOCHEMICAL MARKERS IN RELATION WITH IRON TRANSPORT IN OBESE AND DIABETICS PREGNANT WOMEN,MOLINA,FONT,JUAN ANTONIO
16-09-2011,2011,"SILVA WALBAUM, ADOLFO CARLOS",LA SOCIEDAD DE GARANTIA RECIPROCA CHILENA. UNA APROXIMACION JURIDICA A LA SOCIEDAD DE GARANTIA RECIPROCA IBEROAMERICANA,PÉREZ-SERRABONA,GONZÁLEZ,JOSÉ LUIS
20-09-2011,2011,"GARCIA BURGOS, DAVID",EFFECTIVENESS OF NONREINFORCED TRIALS ON FLAVOUR CONDITIONED PREFERENCE BASED ON NUTRIENT: EXTINCTION AND LATENT INHIBITION,GONZÁLEZ,REYES,FELISA
23-09-2011,2011,"HURTADO LARA, MARIA MAGDALENA",ANÁLISIS FISIOLÓGICO Y FARMACOLÓGICO DE LOS COMPONENTES AVERSIVO Y APETITIVO DE LA ESTIMULACIÓN ELÉCTRICA DE LOS SISTEMAS CEREBRALES DE RECOMPENSA,PUERTO,SALGADO,AMADEO
23-09-2011,2011,"IBOLEON SALMERON, M. BELEN",EL PROCESO ARBITRAL: UNA PERSPECTIVA PROCESAL DEL ARBITRAJE DE CONSUMO,GONZÁLEZ,MONTES,JOSÉ LUIS
23-09-2011,2011,"IBOLEON SALMERON, M. BELEN",EL PROCESO ARBITRAL: UNA PERSPECTIVA PROCESAL DEL ARBITRAJE DE CONSUMO,GONZÁLEZ,MONTES,FERNANDO
23-09-2011,2011,"DELGADO TAPIA, JOSE ANTONIO",NEUMONIA NOSOCOMIAL EN PACIENTES CON LESION MEDULAR AGUDA TRAUMATICA EN UNA UNIDAD DE CRITICOS POLIVALENTE,SÁNCHEZ-MONTESINOS,GARCÍA,INDALECIO
23-09-2011,2011,"NAVARRO ESCOBAR, ESTHER",FILTRACIÓN BACTERIANA EN LA OBTURACIÓN DE CONDUCTOS RADICULARES,FERRER,LUQUE,CARMEN MARÍA
23-09-2011,2011,"NAVARRO ESCOBAR, ESTHER",FILTRACIÓN BACTERIANA EN LA OBTURACIÓN DE CONDUCTOS RADICULARES,BACA,GARCÍA,MARÍA PILAR
23-09-2011,2011,"NAVARRO ESCOBAR, ESTHER",FILTRACIÓN BACTERIANA EN LA OBTURACIÓN DE CONDUCTOS RADICULARES,GONZÁLEZ,RODRÍGUEZ,MARÍA PALOMA
23-09-2011,2011,"CHINCHILLA FERNANDEZ, MARIA ISABEL",EVALUACION DEL REGISTRO DE LA HISTORIA FAMACOTERAPEUTICA EN EL AREA DE OBSERVACION DEL SERVICIO DE URGENCIAS DEL HOSPITAL UNIVERSITARIO VIRGEN DE LAS NIEVES DE GRANADA,MARTÍNEZ,MARTÍNEZ,FERNANDO
23-09-2011,2011,"APARICIO GARCÍA-MOLINA, VIRGINIA ARIANNA","PHYSICAL FITNEESS, BODY COMPOSITION ANDA FIBROMYALGIA",DELGADO,FERNÁNDEZ,MANUEL
23-09-2011,2011,"CHINCHILLA FERNANDEZ, MARIA ISABEL",EVALUACION DEL REGISTRO DE LA HISTORIA FAMACOTERAPEUTICA EN EL AREA DE OBSERVACION DEL SERVICIO DE URGENCIAS DEL HOSPITAL UNIVERSITARIO VIRGEN DE LAS NIEVES DE GRANADA,CALLEJA,HERNÁNDEZ,MIGUEL ÁNGEL
23-09-2011,2011,"APARICIO GARCÍA-MOLINA, VIRGINIA ARIANNA","PHYSICAL FITNEESS, BODY COMPOSITION ANDA FIBROMYALGIA",RUIZ,RUIZ,JONATAN
23-09-2011,2011,"APARICIO GARCÍA-MOLINA, VIRGINIA ARIANNA","PHYSICAL FITNEESS, BODY COMPOSITION ANDA FIBROMYALGIA",ORTEGA,PORCEL,FRANCISCO BARTOLOMÉ
24-09-2011,2011,"GAMIZ RUIZ, FERNANDO",SISTEMAS NEURALES IMPLICADOS EN APRENDIZAJE AVERSIVO GUSTATIVO COMPLEJO: COMPARACION CON OTROS TIPOS DE MEMORIA Y EFECTO DE LA EDAD,GALLO,TORRE,MILAGROS
26-09-2011,2011,"GIL NAJERA, MARTA",ANALISIS DEL EFECTO DE PREEXPOSICIÓN AL EI CON UN PROCEDIMIENTO DE CONDICIONAMIENTO APETITIVO,BRUGADA,SAURAS,MARÍA ISABEL DE
26-09-2011,2011,"MUJALLI, RANDA OQAB MOHAMMAD",APPLICATION OF BAYESIAN NETWORKS FOR THE ANALYSIS OF TRAFFIC ACCIDENTS INJURY SEVERITY ON RURAL HIGHWAYS,OÑA,LÓPEZ,JUAN JOSÉ DE
27-09-2011,2011,"MADUREIRA MENDES, MARIA DA CONCEIÇAO",COMPETENCIAS FROFISSIONAIS DOS PROFESSORES TITULARES E PROFESSORES NA REGIAO DE BASTO,SOLA,MARTÍNEZ,TOMÁS
27-09-2011,2011,"MELO SIMOES, MARIA MANUELA",FACTORES DE SUCESSO DE INTERVENÇAO PEDAGOGICA EM CONTEXTO INCLUSIVO E MULTICULTURAL. TEIP- TERRITORIOS EDUCATIVOS DE INTERVENÇAO PRIORITARIA- GUIMARAES/ FELGUEIRAS. PORTUGAL. UM ESTUDO DE CASO,SOLA,MARTÍNEZ,TOMÁS
27-09-2011,2011,"SANABRIA MEDINA, CESAR",DIMORFISMO SEXUAL EN COLUMNA VERTEBRAL,BOTELLA,LÓPEZ,MIGUEL CECILIO
27-09-2011,2011,"MADUREIRA MENDES, MARIA DA CONCEIÇAO",COMPETENCIAS FROFISSIONAIS DOS PROFESSORES TITULARES E PROFESSORES NA REGIAO DE BASTO,CÁCERES,RECHE,MARÍA DEL PILAR
27-09-2011,2011,"MELO SIMOES, MARIA MANUELA",FACTORES DE SUCESSO DE INTERVENÇAO PEDAGOGICA EM CONTEXTO INCLUSIVO E MULTICULTURAL. TEIP- TERRITORIOS EDUCATIVOS DE INTERVENÇAO PRIORITARIA- GUIMARAES/ FELGUEIRAS. PORTUGAL. UM ESTUDO DE CASO,AZNAR,DÍAZ,INMACULADA
28-09-2011,2011,"MACMILLAN KUTHE, NORMAN GUILLERMO","VALORACION DE HABITOS DE EJERCICIOS, HABITOS ALIMENTARIOS, CONDICION NUTRICIONAL Y CONDICION CARDIORESPIRATORIA DE ESTUDIANTES UNIVERSITARIOS CHILENOS",PADIAL,PUCHE,PAULINO
29-09-2011,2011,"IGLESIAS PRUVOST, VIRGINIA","QUAND L'ECRITURE DEVIENT CTHARSIS: ÉTUDE NARRATOLOGIQUE ET THEMATIQUE DE LA TRILOGIE AUTOBIOGRAPHIQUE DE NEEL DOFF, ITINÉRAIRE CHAOTIQUE D'UNE FEMME EN QUETE DU MOI",SERRANO,MAÑES,MONTSERRAT
29-09-2011,2011,"LOPEZ NARANJO, ISABEL",ALTERACIONES EMOCIONALES EN LA HOSPITALIZACION INFANTIL: ANALISIS PSICOEVOLUTIVO,FERNÁNDEZ,CASTILLO,ANTONIO
29-09-2011,2011,"RODRIGUEZ-CANO GIMENEZ-LA CHICA, EDUARDO CARMELO","EL DELITO DE ATENTADO A LA AUTORIDAD, A SUS AGENTES Y A LOS FUNCIONARIOS PUBLICOS. LOS PROFESIONALES DE LA ADMINISTRACION DE JUSTICIA COMO SUJETOS DE LA ACCION DE ESTE DELITO",CASTELLO,NICAS,NURIA
30-09-2011,2011,"ROMERO PASTOR, JULIA",INTERACTION BETWEEN HISTORIC PAINTING MATERIALS. BENEFIT OF APPLYING SPECTROMETRIC TECHNIQUES AND PRINCIPAL COMPONENT ANALYSIS,NAVAS,IGLESIAS,NATALIA AFRICA
30-09-2011,2011,"ROMERO PASTOR, JULIA",INTERACTION BETWEEN HISTORIC PAINTING MATERIALS. BENEFIT OF APPLYING SPECTROMETRIC TECHNIQUES AND PRINCIPAL COMPONENT ANALYSIS,RODRÍGUEZ,NAVARRO,ALEJANDRO
30-09-2011,2011,"LUQUE VALLE, PABLO",ANALISIS DEL MODELO DE USO-VISITA DE LOS DEPORTISTAS-TURISTAS DE LAS VIAS VERDES ANDALUZAS,REBOLLO,RICO,SOCORRO
30-09-2011,2011,"GONZALEZ FERRER, ARTURO",KNOWLEDGE ENGINEERING TECHNIQUES FOR THE TRANSLATION OF PROCESS MODELS INTO TEMPORAL HIERARCHICAL PLANNING AND SCHEDULING DOMAINS,FERNÁNDEZ,OLIVARES,JUAN
30-09-2011,2011,"RIDHA HADI, AMMAR",LA SITUACIÓN SOCIOLINGÜÍSTICA DE LA COMUNIDAD IRAQUÍ EN GRANADA,BELLÓN,CAZABÁN,JUAN ALFREDO
30-09-2011,2011,"ROMERO PASTOR, JULIA",INTERACTION BETWEEN HISTORIC PAINTING MATERIALS. BENEFIT OF APPLYING SPECTROMETRIC TECHNIQUES AND PRINCIPAL COMPONENT ANALYSIS,CARDELL,FERNÁNDEZ,CAROLINA
30-09-2011,2011,"GONZALEZ FERRER, ARTURO",KNOWLEDGE ENGINEERING TECHNIQUES FOR THE TRANSLATION OF PROCESS MODELS INTO TEMPORAL HIERARCHICAL PLANNING AND SCHEDULING DOMAINS,CASTILLO,VIDAL,LUIS
03-10-2011,2011,"ZHOLOBOVA, ANNA",UNIDADES FRASEOLOGICAS DE ORIGEN BIBLICO EN ESPAÑOL Y RUSO,PASTOR,MILÁN,MARÍA ÁNGELES
03-10-2011,2011,"ZAMPROGNA MATIELO, FABRICIO",LA RESPONSABILIDAD CIVIL DEL ABOGADO CONFORME A LA NATURALEZA DE LA PRESTACION Y DE LA RELACION JURIDICA. UNA PERSPECTIVA COMPARADA,ORTÍ,VALLEJO,ANTONIO
03-10-2011,2011,"NEVADO PABLO, JOSE LUIS","ANÁLISIS EN UN ENTORNO LABORAL, DE LOS PATRONES DE ALIMENTACIÓN Y DE ACTIVIDAD FÍSICA",ROMERO,CEREZO,CIPRIANO
03-10-2011,2011,"GUASCH MARI, YOLANDA",ARTISTAS ANDALUCES EXILIADOS EN MÉXICO,LÓPEZ-GUZMÁN,GUZMÁN,RAFAEL JESÚS
03-10-2011,2011,"DE FRANCISCIS, SEBASTIANO",STUDY OF LONG-RANGE CORRELATIONS AND CRITICALITY IN NEURAL MEDIA AND OTHER BIOLOGICAL SYSTEMS,TORRES,AGUDO,JOAQUÍN
03-10-2011,2011,"NEVADO PABLO, JOSE LUIS","ANÁLISIS EN UN ENTORNO LABORAL, DE LOS PATRONES DE ALIMENTACIÓN Y DE ACTIVIDAD FÍSICA",ZURITA,ORTEGA,FÉLIX
04-10-2011,2011,"MARTINHO MASCARENHAS, DANIELA FILIPA",DIFICULTADES Y ESTRATEGIAS EN LA ENSEÑANZA Y APRENDIZAJE DE LA GEOMETRIA Y MAGNITUDES EN EL 5º AÑO DE ESCOLARIZACION DE LA ENSEÑANZA BASICA EN LAS ESCUELAS MADALENA Y PREUCOS DEL DISTRITO DE PORTO,SOLA,MARTÍNEZ,TOMÁS
04-10-2011,2011,"MARTINHO MASCARENHAS, DANIELA FILIPA",DIFICULTADES Y ESTRATEGIAS EN LA ENSEÑANZA Y APRENDIZAJE DE LA GEOMETRIA Y MAGNITUDES EN EL 5º AÑO DE ESCOLARIZACION DE LA ENSEÑANZA BASICA EN LAS ESCUELAS MADALENA Y PREUCOS DEL DISTRITO DE PORTO,HINOJO,LUCENA,FRANCISCO JAVIER
06-10-2011,2011,"ALVAREZ DE SOTOMAYOR POSADILLO, ALBERTO",EL RENDIMIENTO ACADEMICO DE LOS ALUMNOS INMIGRANTES EN ESPAÑA: UN ESTUDIO DE CASO,TRINIDAD,REQUENA,ANTONIO
07-10-2011,2011,"ARGUESO BARRIGA, DANIEL",HIGH- RESOLUTION PROJECTIONS OF CLIMATE CHANGE OVER THE IBERIAN PENINSULA USING A MESOSCALE MODEL,CASTRO,DÍEZ,YOLANDA
07-10-2011,2011,"MARAÑON JIMENEZ, SARA",EFECTO DEL MANEJO DE LA MADERA QUEMADA DESPUÉS DE UN INCENDIO SOBRE EL CICLO DEL CARBONO Y NUTRIENTES EN UN ECOSISTEMA DE MONTAÑA MEDITERRÁNEA,ZAMORA,RODRÍGUEZ,REGINO JESÚS
07-10-2011,2011,"MORENO ARENAS, MARIA CARMEN","EL ""NUEVO COLEGIO UNIVERSITARIO"". (GRANADA 196-1969) FUNDADO POR D. JAVIER GALINDO BLAS",TITOS,MARTÍNEZ,MANUEL
07-10-2011,2011,"HARO NAVARRO, MARTIN",LA PUESTA EN VALOR DE YACIMIENTOS ARQUEOLOGICOS DE LA PREHISTORIA RECIENTE EN EL SUR DE LA PENINSULA IBERICA,MOLINA,GONZÁLEZ,FERNANDO
07-10-2011,2011,"ROLDAN GONZALEZ, MARIA",CRÍA COOPERATIVA Y PARASITISMO DE CRÍA EN LA CORNEJA NEGRA,SOLER,CRUZ,MANUEL
07-10-2011,2011,"MARAÑON JIMENEZ, SARA",EFECTO DEL MANEJO DE LA MADERA QUEMADA DESPUÉS DE UN INCENDIO SOBRE EL CICLO DEL CARBONO Y NUTRIENTES EN UN ECOSISTEMA DE MONTAÑA MEDITERRÁNEA,CASTRO,GUTIÉRREZ,JORGE
07-10-2011,2011,"ARGUESO BARRIGA, DANIEL",HIGH- RESOLUTION PROJECTIONS OF CLIMATE CHANGE OVER THE IBERIAN PENINSULA USING A MESOSCALE MODEL,ESTEBAN,PARRA,MARÍA JESÚS
07-10-2011,2011,"IBORRA MARTINEZ, OSCAR",SINESTESIA: EL EJECUTIVO CENTRAL ANTE TAREAS DE MODALIDAD CRUZADA,GÓMEZ,MILÁN,EMILIO
07-10-2011,2011,"ARGUESO BARRIGA, DANIEL",HIGH- RESOLUTION PROJECTIONS OF CLIMATE CHANGE OVER THE IBERIAN PENINSULA USING A MESOSCALE MODEL,GÁMIZ,FORTÍS,SONIA RAQUEL
10-10-2011,2011,"PEREZ FLORIDO, JAVIER",INTELLIGENT SYSTEMS FOR FUNCTION APPROXIMATION AND THE INTEGRATION OF HETEROGENEOUS BIOLOGICAL DATA,ROJAS,RUIZ,IGNACIO
10-10-2011,2011,"PEREZ FLORIDO, JAVIER",INTELLIGENT SYSTEMS FOR FUNCTION APPROXIMATION AND THE INTEGRATION OF HETEROGENEOUS BIOLOGICAL DATA,POMARES,CINTAS,HÉCTOR EMILIO
13-10-2011,2011,"SANCHO SERRA, MARIA DEL CARMEN",ESTABLISHMENT OF AN IN VITRO MAST CELL RAPID DESENSITIZATION PROTOCOL AND ELUCIDATION OF ITS MECHANISM FOR IGE-DEPENDENT ANTIGENS,ABADÍA,MOLINA,ANA CLARA
13-10-2011,2011,"ASTACIO CABRERA, JACQUELYNE GUADALUPE",TRATAMIENTO JURÍDICO-PENAL DE LA APOLOGIA DEL TERRORISMO,OLMEDO,CARDENETE,MIGUEL DOMINGO
13-10-2011,2011,"ASTACIO CABRERA, JACQUELYNE GUADALUPE",TRATAMIENTO JURÍDICO-PENAL DE LA APOLOGIA DEL TERRORISMO,VALLS,PRIETO,JAVIER
14-10-2011,2011,"MARELLI, ADRIANA ALEJANDRA",HERRAMIENTAS PARA COMPRENDER EL ARTE MBYA-GUARANI,MASO,GUERRI,ALFONSO
14-10-2011,2011,"SOSA VELASCO, TAURINO AMILCAR",FLUOROSIS DENTAL EN POBLACION ESCOLAR DE 12 A 15 AÑOS DE OAXACA. MEXICO,LLODRA,CALVO,JUAN CARLOS
14-10-2011,2011,"FIGUEROA LAGARDA, MARIA DEL CARMEN",DIAGNOSTICO FOTOGRAFICO DE FLUOROSIS DENTAL EN ESCOLARES DE 12 Y 15 AÑOS DE DOS LOCALIDADES ENDÉMICAS DEL NORESTE DE MEXICO,LLODRA,CALVO,JUAN CARLOS
14-10-2011,2011,"LOPEZ MARTINEZ, RUBEN",PREVALENCIA CLÍNICA FLUOROSIS DENTAL EN ESCOLARES DE 12 A 15 AÑOS EN DOS LOCALIDADES NORESTE MEXICO,LLODRA,CALVO,JUAN CARLOS
14-10-2011,2011,"AVILA CURIEL, BEATRIZ XOCHITL",INDICE CEO Y NECESIDAD DE TRATAMIENTO EN ESCOLARES DE TRES ESTRATOS SOCIALES DEL ESTADO DE OAXACA (MEXICO),LLODRA,CALVO,JUAN CARLOS
14-10-2011,2011,"URQUIZA ORTIZ, JOSE MIGUEL",NUEVOS METODOS DE PREDICCION DE INTERACCION DE PROTEINA- PROTEINA UTILIZANDO SISTEMAS INTELIGENTE EN BASES DE DATOS PROTEOMICA,ROJAS,RUIZ,IGNACIO
14-10-2011,2011,"RITACCO REAL, MAXIMILIANO JOSE",INFLUENCIA DE LAS BUENAS PRACTICAS EN LA EXCLUSION SOCIAL. ESTUDIO EN LA EDUCACION SECUNDARIA OBLIGATORIA (ESO),LUENGO,NAVAS,JULIÁN JESÚS
14-10-2011,2011,"BUCHELI ANAYA, MARISA CARLA",ESSAYS ON TRANSFERS: SURVEY AND EXPERIMENTAL DATA,BRAÑAS,GARZA,PABLO
14-10-2011,2011,"URQUIZA ORTIZ, JOSE MIGUEL",NUEVOS METODOS DE PREDICCION DE INTERACCION DE PROTEINA- PROTEINA UTILIZANDO SISTEMAS INTELIGENTE EN BASES DE DATOS PROTEOMICA,POMARES,CINTAS,HÉCTOR EMILIO
14-10-2011,2011,"BUCHELI ANAYA, MARISA CARLA",ESSAYS ON TRANSFERS: SURVEY AND EXPERIMENTAL DATA,GARCÍA,MUÑOZ,TERESA MARÍA
14-10-2011,2011,"RUIZ MONTES, PABLO",NUEVAS LECTURAS EN TORNO A PROCESOS DE PRODUCCION Y SUSTRATOS PRODUCTIVOS EN EL COMPLEJO ALFARERO DE LOS VILLARES DE ANDUJAR (JAEN),FERNÁNDEZ,GARCÍA,MARÍA ISABEL
14-10-2011,2011,"URQUIZA ORTIZ, JOSE MIGUEL",NUEVOS METODOS DE PREDICCION DE INTERACCION DE PROTEINA- PROTEINA UTILIZANDO SISTEMAS INTELIGENTE EN BASES DE DATOS PROTEOMICA,HERRERA,MALDONADO,LUIS JAVIER
18-10-2011,2011,"MALDONADO LARA, MARIA",CULTURA DE ENSEÑANZA/ CULTURA DE APRENDIZAJE DEL FRANCES COMO LENGUA EXTRANJERA EN LA EDUCACION SECUNDARIA: ANALISIS DE UNA EXPERIENCIA,SUSO,LÓPEZ,FRANCISCO JAVIER
19-10-2011,2011,"FREIRE SANTA CRUZ, RAMON JOSE",PLANCHAS DE FOTOPOLIMERO Y POSITIVOS AUTOGRAFICOS,RAMOS,GUADIX,JUAN CARLOS
21-10-2011,2011,"LOURENÇO COIMBRA, RUTE",SPATIAL GEOCHEMISTRY AND CHEMOSTRATIGRAPHY ACROSS A LATE JURASSIC PALEOMARGIN - MARINE WATER MASSES IN S-E- IBERIA,OLÓRIZ,SÁEZ,FEDERICO
21-10-2011,2011,"RUIZ DE CASTAÑEDA REGOJO, ESTHER",ESTUDIO DE LA RESPUESTA TISULAR DE UN SISTEMA DE RESINAS EN BASE A SILORANE EN ANIMALES DE EXPERIMENTACION,GONZÁLEZ,RODRÍGUEZ,ENCARNACIÓN
21-10-2011,2011,"RUIZ DE CASTAÑEDA REGOJO, ESTHER",ESTUDIO DE LA RESPUESTA TISULAR DE UN SISTEMA DE RESINAS EN BASE A SILORANE EN ANIMALES DE EXPERIMENTACION,PEÑALVER,SÁNCHEZ,MARÍA ANGUSTIAS
21-10-2011,2011,"ISSO GARCIA, DAVID",LA PARTICIPACIÓN DE LAS FAMILIAS EN LA ESCUELA PUBLICA ESPAÑOLA,BECERRIL,RUIZ,DIEGO
21-10-2011,2011,"ABARCA ALVAREZ, FRANCISCO JAVIER","URBANISMOS SIN LUGAR. UTOPIAS, RIESGOS E INCERTIDUMBRES",FERNÁNDEZ,AVIDAD,ÁNGEL
21-10-2011,2011,"ABARCA ALVAREZ, FRANCISCO JAVIER","URBANISMOS SIN LUGAR. UTOPIAS, RIESGOS E INCERTIDUMBRES",REINOSO,BELLIDO,RAFAEL
21-10-2011,2011,"GARRIDO SANCHEZ, JULIAN",ONTOLOGIAS PARA LA EVALUACION DE IMPACTO AMBIENTAL DE LAS ACTIVIDADES HUMANAS,REQUENA,RAMOS,IGNACIO
21-10-2011,2011,"ALBERDI URQUIZU, CARMEN","ENJEUX COMMUNICATIFS, RELATIONNELS ET IDENTITAIRES DANS LES INTERACTIONS FICTIONNELLES. EXHAUSTIVITÉ ET INFORMATIVITÉ DES DIALOGUES FILMIQUES ROHMÉRIENS",RUIZ,ÁLVAREZ,RAFAEL
21-10-2011,2011,"BARROS GARCIA, BENAMÍ",ANALISIS Y VISUALIZACIÓN  DEL DISCURSO EN LA OBRA CRIMEN Y CASTIGO DE DOSTOIEVSKI,QUERO,GERVILLA,ENRIQUE F.
24-10-2011,2011,"MUHSIN ISMAIL, LAWIN",LOS REFRANES KURDOS: UN ESTUDIO LINGÜISTICO Y CULTURAL DEL PUEBLO KURDO,LUQUE,DURÁN,JUAN DE DIOS
24-10-2011,2011,"PANADERO FAJARDO, SONIA",SINTESIS DE INHIBIDORES DE HISTONAS DESACETILASAS CON ACTIVIDAD ANTITUMORAL,DOMÍNGUEZ,SEGLAR,JOSÉ FRANCISCO
24-10-2011,2011,"CHICA SERRANO, MANUEL",METAHEURISTICA MULTI-OBJETIVO PARA EL EQUILIBRADO DE LINEAS DE MONTAJE EN AUTOMOCION: OPTIMIZACION CONJUNTA DE TIEMPO Y ESPACIO,DAMAS,ARROYO,SERGIO
24-10-2011,2011,"PANADERO FAJARDO, SONIA",SINTESIS DE INHIBIDORES DE HISTONAS DESACETILASAS CON ACTIVIDAD ANTITUMORAL,GÓMEZ,VIDAL,JOSÉ ANTONIO
24-10-2011,2011,"CHICA SERRANO, MANUEL",METAHEURISTICA MULTI-OBJETIVO PARA EL EQUILIBRADO DE LINEAS DE MONTAJE EN AUTOMOCION: OPTIMIZACION CONJUNTA DE TIEMPO Y ESPACIO,CORDÓN,GARCÍA,ÓSCAR
24-10-2011,2011,"SOTO SOLIER, PILAR MANUELA",METÁFORAS DE FLUJOS LUMÍNICOS: REDEFINICIÓN DE LA CIUDAD-INSTALACIÓN COMO ESCENARIO Y LABORATORIO DEL ARTE Y LA CULTURA CONTEMPORANEA,GARCÍA,GIL,TERESA FERNANDA
25-10-2011,2011,"CENTENO ALFARO, ANGEL ALFONSO",LA ANTROPOLOGIA DEL CONOCIMIENTO EN EL PENSAMIENTO DE K.O. APEL,NICOLÁS,MARÍN,JUAN ANTONIO
25-10-2011,2011,"ARAYA SIERRALTA, SERGIO LUIS","INCIDENCIA DE LA ACTIVIDAD FÍSICA EN LA CONDICIÓN FÍSICA Y LA CAPACIDAD COGNITIVA DE MUJERES ADULTO-MAYOR EN LA COMUNA DE IQUIQUE, CHILE.",PADIAL,PUCHE,PAULINO
26-10-2011,2011,"PRADOS MARTIN, ENRIQUE",APLICABILIDAD DE LOS MODELOS DE EVALUACION DE INVERSIONES EN CONDICIONES DE RIESGO AL ANALISIS DE RENTABILIDAD DE CENTRALES EOLICAS,MARTÍNEZ,MONTES,GERMÁN
27-10-2011,2011,"LUQUE FUENTES, ENCARNACION",PATOLOGIA DUAL GRAVE EN UNA COMUNIDAD TERAPEUTICA PROFESIONAL DOTADA DE UNIDAD PSIQUIATRICA,GIL,EXTREMERA,BLAS
27-10-2011,2011,"LUQUE FUENTES, ENCARNACION",PATOLOGIA DUAL GRAVE EN UNA COMUNIDAD TERAPEUTICA PROFESIONAL DOTADA DE UNIDAD PSIQUIATRICA,RODRÍGUEZ-CONTRERAS,PELAYO,RAFAEL
